name,occurrence_no,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,description,full_description
Jeyawati,516844,Unknown,Unknown,Unknown,93.5,89.3,New Mexico,-108.849998,35.066666,Ornithischia,Unknown,"Jeyawati (meaning ""grinding mouth"" in the Zuni language) is a genus of hadrosauroid dinosaur which lived during the Turonian stage of the Late Cretaceous. The type species, J. rugoculus, was described in 2010, based on fossils recovered in the U.S. state of New Mexico.","Jeyawati is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 93.5 to 89.3 million years ago. Fossils were discovered in the New Mexico region at approximately latitude 35.066666 and longitude -108.849998. Description: Jeyawati (meaning ""grinding mouth"" in the Zuni language) is a genus of hadrosauroid dinosaur which lived during the Turonian stage of the Late Cretaceous. The type species, J. rugoculus, was described in 2010, based on fossils recovered in the U.S. state of New Mexico."
Jialingpus,519615,Unknown,Unknown,Unknown,163.5,145.0,Sichuan,106.483299,30.5,Saurischia,Unknown,"Jialingpus is an ichnogenus of dinosaur, likely a theropod. Its footprints have been found in the Feitianshan Formation, a low-energy lake formation.","Jialingpus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 163.5 to 145.0 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 30.5 and longitude 106.483299. Description: Jialingpus is an ichnogenus of dinosaur, likely a theropod. Its footprints have been found in the Feitianshan Formation, a low-energy lake formation."
Jianchangosaurus,1139809,Unknown,Unknown,Unknown,145.0,100.5,Liaoning,122.06472,37.42889,Saurischia,Unknown,"Jianchangosaurus (""lizard from Jianchang County"") is a genus of therizinosaurian dinosaur that lived approximately 126 million years ago during the early part of the Cretaceous Period from the Yixian Formation in what is now China. The type specimen, a juvenile, was discovered in Jianchang County, in the western part of Liaoning Province.","Jianchangosaurus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 145.0 to 100.5 million years ago. Fossils were discovered in the Liaoning region at approximately latitude 37.42889 and longitude 122.06472. Description: Jianchangosaurus (""lizard from Jianchang County"") is a genus of therizinosaurian dinosaur that lived approximately 126 million years ago during the early part of the Cretaceous Period from the Yixian Formation in what is now China. The type specimen, a juvenile, was discovered in Jianchang County, in the western part of Liaoning Province."
Jiangjunosaurus,828525,Unknown,Unknown,Unknown,163.5,157.3,Xinjiang,90.064598,44.837215,Ornithischia,Stegosauridae,"Jiangjunosaurus is a genus of herbivorous stegosaurian dinosaur from the Oxfordian-age (Upper Jurassic) Shishugou Formation of the Junggar Basin, Xinjiang, China.


== Discovery and naming ==
In 2002, Liu Yongfei discovered the remains of a stegosaurian.","Jiangjunosaurus is a dinosaur classified under the 'Ornithischia' class and belongs to the Stegosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 163.5 to 157.3 million years ago. Fossils were discovered in the Xinjiang region at approximately latitude 44.837215 and longitude 90.064598. Description: Jiangjunosaurus is a genus of herbivorous stegosaurian dinosaur from the Oxfordian-age (Upper Jurassic) Shishugou Formation of the Junggar Basin, Xinjiang, China.


== Discovery and naming ==
In 2002, Liu Yongfei discovered the remains of a stegosaurian."
Jiangshanosaurus,504248,Unknown,Unknown,Unknown,113.0,100.5,Zhejiang,118.516701,28.6,Saurischia,Saltasauridae,"Jiangshanosaurus is a genus of herbivorous titanosauriform sauropod dinosaur that lived in China approximately 92-88 million years ago, during the Turonian-Coniacian stage of the Late Cretaceous.


== Discovery and naming ==
 
In 1977 and 1978 a sauropod skeleton was excavated by paleontologists Wei Feng, Wu Weitang and Kang Ximin in the Jinhua Formation of Lixian Village, Jiangshan county, in the eastern Chinese province of Zhejiang.","Jiangshanosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Saltasauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 113.0 to 100.5 million years ago. Fossils were discovered in the Zhejiang region at approximately latitude 28.6 and longitude 118.516701. Description: Jiangshanosaurus is a genus of herbivorous titanosauriform sauropod dinosaur that lived in China approximately 92-88 million years ago, during the Turonian-Coniacian stage of the Late Cretaceous.


== Discovery and naming ==
 
In 1977 and 1978 a sauropod skeleton was excavated by paleontologists Wei Feng, Wu Weitang and Kang Ximin in the Jinhua Formation of Lixian Village, Jiangshan county, in the eastern Chinese province of Zhejiang."
Jiangxisaurus,1163955,Unknown,Unknown,Unknown,72.1,66.0,Jiangxi,114.806389,25.729168,Saurischia,Oviraptoridae,"Jiangxisaurus is an extinct genus of oviraptorid theropod dinosaur from the Late Cretaceous Nanxiong Formation of southern China. 
It was similar to Heyuannia, but with more strongly curved anterior claws and a thinner, frailer mandible.","Jiangxisaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Oviraptoridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 72.1 to 66.0 million years ago. Fossils were discovered in the Jiangxi region at approximately latitude 25.729168 and longitude 114.806389. Description: Jiangxisaurus is an extinct genus of oviraptorid theropod dinosaur from the Late Cretaceous Nanxiong Formation of southern China. 
It was similar to Heyuannia, but with more strongly curved anterior claws and a thinner, frailer mandible."
Jiayinosauropus,460516,Unknown,Unknown,Unknown,100.5,93.9,Heilongjiang,130.416702,48.916672,Ornithischia,Unknown,Page not found,Jiayinosauropus is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 100.5 to 93.9 million years ago. Fossils were discovered in the Heilongjiang region at approximately latitude 48.916672 and longitude 130.416702. Description: Page not found
Jinfengopteryx,1206354,Unknown,Unknown,Unknown,129.4,125.0,Hebei,116.363335,40.37389,Saurischia,Troodontidae,"Jinfengopteryx (from Jinfeng, 'golden phoenix', the queen of birds in Chinese folklore, and Ancient Greek: πτερυξ pteryx, meaning 'feather') is a genus of maniraptoran dinosaur. It was found in the Qiaotou Member of the Huajiying Formation of Hebei Province, China, and is therefore of uncertain age.","Jinfengopteryx is a dinosaur classified under the 'Saurischia' class and belongs to the Troodontidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 129.4 to 125.0 million years ago. Fossils were discovered in the Hebei region at approximately latitude 40.37389 and longitude 116.363335. Description: Jinfengopteryx (from Jinfeng, 'golden phoenix', the queen of birds in Chinese folklore, and Ancient Greek: πτερυξ pteryx, meaning 'feather') is a genus of maniraptoran dinosaur. It was found in the Qiaotou Member of the Huajiying Formation of Hebei Province, China, and is therefore of uncertain age."
Jingshanosaurus,472008,herbivorous,sauropod,5.0,201.3,199.3,Yunnan,102.083,25.132999,Saurischia,Unknown,"Jingshanosaurus (meaning ""Jingshan lizard"") is a genus of sauropodomorph dinosaurs from the early Jurassic period 201.3 million years ago that went extinct 199.3 million years ago in the Hettangian Age.
Its maximum weight was around 4.3 t with an adult femur length of 845 mm.","Jingshanosaurus is a dinosaur classified under the 'Saurischia' class. It was a sauropod with a herbivorous diet. The estimated maximum length was 5.0 meters. Fossil records date from 201.3 to 199.3 million years ago. Fossils were discovered in the Yunnan region at approximately latitude 25.132999 and longitude 102.083. Description: Jingshanosaurus (meaning ""Jingshan lizard"") is a genus of sauropodomorph dinosaurs from the early Jurassic period 201.3 million years ago that went extinct 199.3 million years ago in the Hettangian Age.
Its maximum weight was around 4.3 t with an adult femur length of 845 mm."
Jinlijingpus,575512,Unknown,Unknown,Unknown,174.1,163.5,Sichuan,104.64167,29.794167,Saurischia,Eubrontidae,"Eubrontes is the name of fossilised dinosaur footprints dating from the Late Triassic and Early Jurassic. They have been identified from France, Poland, Slovakia, Czech Republic, Italy, Spain, Sweden, Australia (Queensland), US, India, China and Brazil (South).","Jinlijingpus is a dinosaur classified under the 'Saurischia' class and belongs to the Eubrontidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 174.1 to 163.5 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 29.794167 and longitude 104.64167. Description: Eubrontes is the name of fossilised dinosaur footprints dating from the Late Triassic and Early Jurassic. They have been identified from France, Poland, Slovakia, Czech Republic, Italy, Spain, Sweden, Australia (Queensland), US, India, China and Brazil (South)."
Jintasaurus,915091,Unknown,Unknown,Unknown,125.0,100.5,Gansu,98.143608,40.27861,Ornithischia,Unknown,"Jintasaurus (Chinese: 金塔龙; pinyin: Jīntǎ lóng; meaning ""Jinta County dragon"") is a genus of hadrosauriform dinosaur described by Hai-Lu You (尤海鲁, Yóu Hǎilǔ) and Da-Qing Li (李大庆, Lǐ Dàqìng) in 2009. The type species is J. meniscus.","Jintasaurus is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 100.5 million years ago. Fossils were discovered in the Gansu region at approximately latitude 40.27861 and longitude 98.143608. Description: Jintasaurus (Chinese: 金塔龙; pinyin: Jīntǎ lóng; meaning ""Jinta County dragon"") is a genus of hadrosauriform dinosaur described by Hai-Lu You (尤海鲁, Yóu Hǎilǔ) and Da-Qing Li (李大庆, Lǐ Dàqìng) in 2009. The type species is J. meniscus."
Jinzhousaurus,626780,herbivorous,ornithopod,Unknown,125.45,122.46,Liaoning,121.13813,41.13401,Ornithischia,Iguanodontidae,Jinzhousaurus is a genus of hadrosauroid dinosaur of the Early Cretaceous of China. The type species is Jinzhousaurus yangi.,Jinzhousaurus is a dinosaur classified under the 'Ornithischia' class and belongs to the Iguanodontidae family. It was a ornithopod with a herbivorous diet. The estimated maximum length was Unknown meters. Fossil records date from 125.45 to 122.46 million years ago. Fossils were discovered in the Liaoning region at approximately latitude 41.13401 and longitude 121.13813. Description: Jinzhousaurus is a genus of hadrosauroid dinosaur of the Early Cretaceous of China. The type species is Jinzhousaurus yangi.
